match,home_team,away_team,market_name,player_name,player_team,line,over_price,agency,opposition_team,EventKey,MarketKey,OutcomeKey
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Virgil van Dijk,Liverpool,1.5,131,Pointsbet,West Ham United,2035731,77487293,25
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Trent Alexander-Arnold,Liverpool,1.5,131,Pointsbet,West Ham United,2035731,77487293,30
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,J. Mcconnell,NA,1.5,151,Pointsbet,NA,2035731,77487293,47
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Ibrahima Konaté,Liverpool,1.5,176,Pointsbet,West Ham United,2035731,77487293,33
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Jarell Quansah,Liverpool,1.5,176,Pointsbet,West Ham United,2035731,77487293,43
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Guido Rodríguez,West Ham United,1.5,201,Pointsbet,Liverpool,2035731,77487293,8
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Andrew Robertson,Liverpool,1.5,201,Pointsbet,West Ham United,2035731,77487293,26
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Konstantinos Mavropanos,West Ham United,1.5,251,Pointsbet,Liverpool,2035731,77487293,9
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Edson Álvarez,West Ham United,1.5,251,Pointsbet,Liverpool,2035731,77487293,13
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Konstantinos Tsimikas,Liverpool,1.5,251,Pointsbet,West Ham United,2035731,77487293,29
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Max Kilman,West Ham United,1.5,301,Pointsbet,Liverpool,2035731,77487293,17
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,K. Casey,NA,1.5,301,Pointsbet,NA,2035731,77487293,21
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Joe Gomez,Liverpool,1.5,301,Pointsbet,West Ham United,2035731,77487293,27
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Vladimír Coufal,West Ham United,1.5,351,Pointsbet,Liverpool,2035731,77487293,2
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Aaron Cresswell,West Ham United,1.5,351,Pointsbet,Liverpool,2035731,77487293,4
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Emerson,West Ham United,1.5,451,Pointsbet,Liverpool,2035731,77487293,3
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Aaron Wan-Bissaka,West Ham United,1.5,451,Pointsbet,Liverpool,2035731,77487293,14
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Jean-Clair Todibo,West Ham United,1.5,451,Pointsbet,Liverpool,2035731,77487293,18
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Mohamed Salah,Liverpool,2.5,16,Pointsbet,West Ham United,2035731,77487294,24
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Luis Díaz,Liverpool,2.5,31,Pointsbet,West Ham United,2035731,77487294,37
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Darwin Núñez,Liverpool,2.5,31,Pointsbet,West Ham United,2035731,77487294,40
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Diogo Jota,Liverpool,2.5,36,Pointsbet,West Ham United,2035731,77487294,28
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Chiesa,NA,2.5,41,Pointsbet,NA,2035731,77487294,32
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Cody Gakpo,Liverpool,2.5,51,Pointsbet,West Ham United,2035731,77487294,34
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Jarrod Bowen,West Ham United,2.5,201,Pointsbet,Liverpool,2035731,77487294,11
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Dominik Szoboszlai,Liverpool,2.5,201,Pointsbet,West Ham United,2035731,77487294,35
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Harvey Elliott,Liverpool,2.5,201,Pointsbet,West Ham United,2035731,77487294,41
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Niclas Füllkrug,West Ham United,2.5,251,Pointsbet,Liverpool,2035731,77487294,1
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Danny Ings,West Ham United,2.5,251,Pointsbet,Liverpool,2035731,77487294,5
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Michail Antonio,West Ham United,2.5,251,Pointsbet,Liverpool,2035731,77487294,6
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Trey Nyoni,NA,2.5,251,Pointsbet,NA,2035731,77487294,48
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Curtis Jones,Liverpool,2.5,301,Pointsbet,West Ham United,2035731,77487294,38
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Soler,NA,2.5,351,Pointsbet,NA,2035731,77487294,10
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Alexis Mac Allister,Liverpool,2.5,351,Pointsbet,West Ham United,2035731,77487294,36
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Lucas Paquetá,West Ham United,2.5,451,Pointsbet,Liverpool,2035731,77487294,12
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Mohammed Kudus,West Ham United,2.5,451,Pointsbet,Liverpool,2035731,77487294,16
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Crysencio Summerville,West Ham United,2.5,451,Pointsbet,Liverpool,2035731,77487294,19
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Ryan Gravenberch,Liverpool,2.5,451,Pointsbet,West Ham United,2035731,77487294,39
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Tomas Soucek,West Ham United,2.5,751,Pointsbet,Liverpool,2035731,77487294,7
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,L. Orford,NA,2.5,751,Pointsbet,NA,2035731,77487294,22
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Guido Rodríguez,West Ham United,2.5,1001,Pointsbet,Liverpool,2035731,77487294,8
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Edson Álvarez,West Ham United,2.5,1001,Pointsbet,Liverpool,2035731,77487294,13
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Andy Irving,West Ham United,2.5,1001,Pointsbet,Liverpool,2035731,77487294,15
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Virgil van Dijk,Liverpool,2.5,1001,Pointsbet,West Ham United,2035731,77487294,25
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Andrew Robertson,Liverpool,2.5,1001,Pointsbet,West Ham United,2035731,77487294,26
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Konstantinos Tsimikas,Liverpool,2.5,1001,Pointsbet,West Ham United,2035731,77487294,29
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Wataru Endo,Liverpool,2.5,1001,Pointsbet,West Ham United,2035731,77487294,31
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,Tyler Morton,NA,2.5,1001,Pointsbet,NA,2035731,77487294,45
West Ham United v Liverpool,West Ham United,Liverpool,Player Goals,J. Mcconnell,NA,2.5,1001,Pointsbet,NA,2035731,77487294,47
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Ollie Watkins,Aston Villa,0.5,2.15,Pointsbet,Brighton & Hove Albion,2036433,77487310,8
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Morgan Rogers,Aston Villa,0.5,2.9,Pointsbet,Brighton & Hove Albion,2036433,77487310,15
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Jhon Durán,Aston Villa,0.5,3.2,Pointsbet,Brighton & Hove Albion,2036433,77487310,19
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,João Pedro,Brighton & Hove Albion,0.5,3.4,Pointsbet,Aston Villa,2036433,77487310,42
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Danny Welbeck,Brighton & Hove Albion,0.5,3.6,Pointsbet,Aston Villa,2036433,77487310,26
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Evan Ferguson,Brighton & Hove Albion,0.5,3.6,Pointsbet,Aston Villa,2036433,77487310,44
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Leon Bailey,Aston Villa,0.5,4.1,Pointsbet,Brighton & Hove Albion,2036433,77487310,10
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Jaden Philogene,Aston Villa,0.5,4.1,Pointsbet,Brighton & Hove Albion,2036433,77487310,21
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Emiliano Buendía,Aston Villa,0.5,4.3,Pointsbet,Brighton & Hove Albion,2036433,77487310,9
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Georginio Rutter,Brighton & Hove Albion,0.5,4.5,Pointsbet,Aston Villa,2036433,77487310,38
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Kaoru Mitoma,Brighton & Hove Albion,0.5,4.75,Pointsbet,Aston Villa,2036433,77487310,36
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Julio Enciso,Brighton & Hove Albion,0.5,4.75,Pointsbet,Aston Villa,2036433,77487310,41
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Yankuba Minteh,Brighton & Hove Albion,0.5,5,Pointsbet,Aston Villa,2036433,77487310,49
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Ross Barkley,Aston Villa,0.5,5.25,Pointsbet,Brighton & Hove Albion,2036433,77487310,2
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,John McGinn,Aston Villa,0.5,5.25,Pointsbet,Brighton & Hove Albion,2036433,77487310,4
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Simon Adingra,Brighton & Hove Albion,0.5,5.25,Pointsbet,Aston Villa,2036433,77487310,46
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Youri Tielemans,Aston Villa,0.5,5.5,Pointsbet,Brighton & Hove Albion,2036433,77487310,3
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,March,NA,0.5,5.5,Pointsbet,NA,2036433,77487310,29
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Amadou Onana,Aston Villa,0.5,5.75,Pointsbet,Brighton & Hove Albion,2036433,77487310,17
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Matt O'Riley,Brighton & Hove Albion,0.5,6,Pointsbet,Aston Villa,2036433,77487310,34
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Brajan Gruda,Brighton & Hove Albion,0.5,6,Pointsbet,Aston Villa,2036433,77487310,50
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Matty Cash,Aston Villa,0.5,7.5,Pointsbet,Brighton & Hove Albion,2036433,77487310,12
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Ferdi Kadioglu,NA,0.5,8,Pointsbet,NA,2036433,77487310,32
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Jakub Moder,Brighton & Hove Albion,0.5,9,Pointsbet,Aston Villa,2036433,77487310,43
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Yasin Ayari,Brighton & Hove Albion,0.5,9,Pointsbet,Aston Villa,2036433,77487310,45
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Carlos Baleba,Brighton & Hove Albion,0.5,9.5,Pointsbet,Aston Villa,2036433,77487310,47
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Ian Maatsen,Aston Villa,0.5,10,Pointsbet,Brighton & Hove Albion,2036433,77487310,18
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Jack Hinshelwood,Brighton & Hove Albion,0.5,11,Pointsbet,Aston Villa,2036433,77487310,51
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Lamare Bogarde,Aston Villa,0.5,11.5,Pointsbet,Brighton & Hove Albion,2036433,77487310,23
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Mats Wieffer,Brighton & Hove Albion,0.5,11.5,Pointsbet,Aston Villa,2036433,77487310,39
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,James Milner,Brighton & Hove Albion,0.5,12,Pointsbet,Aston Villa,2036433,77487310,25
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Mings,NA,0.5,13,Pointsbet,NA,2036433,77487310,6
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,S. Swinkels,NA,0.5,13,Pointsbet,NA,2036433,77487310,22
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Lucas Digne,Aston Villa,0.5,14,Pointsbet,Brighton & Hove Albion,2036433,77487310,1
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Ezri Konsa,Aston Villa,0.5,14,Pointsbet,Brighton & Hove Albion,2036433,77487310,11
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,B. Kamara,NA,0.5,14,Pointsbet,NA,2036433,77487310,13
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Pau Torres,Aston Villa,0.5,14,Pointsbet,Brighton & Hove Albion,2036433,77487310,14
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Lewis Dunk,Brighton & Hove Albion,0.5,14,Pointsbet,Aston Villa,2036433,77487310,28
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Diego Carlos,Aston Villa,0.5,15,Pointsbet,Brighton & Hove Albion,2036433,77487310,7
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Adam Webster,Brighton & Hove Albion,0.5,16,Pointsbet,Aston Villa,2036433,77487310,30
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Pervis Estupiñán,Brighton & Hove Albion,0.5,16,Pointsbet,Aston Villa,2036433,77487310,31
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Jan Paul van Hecke,Brighton & Hove Albion,0.5,18,Pointsbet,Aston Villa,2036433,77487310,40
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Kosta Nedeljkovic,Aston Villa,0.5,19,Pointsbet,Brighton & Hove Albion,2036433,77487310,24
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Tariq Lamptey,Brighton & Hove Albion,0.5,19,Pointsbet,Aston Villa,2036433,77487310,35
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Joël Veltman,Brighton & Hove Albion,0.5,23,Pointsbet,Aston Villa,2036433,77487310,27
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Igor,Brighton & Hove Albion,0.5,23,Pointsbet,Aston Villa,2036433,77487310,33
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Ollie Watkins,Aston Villa,1.5,7,Pointsbet,Brighton & Hove Albion,2036433,77487311,8
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Morgan Rogers,Aston Villa,1.5,12,Pointsbet,Brighton & Hove Albion,2036433,77487311,15
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Jhon Durán,Aston Villa,1.5,16,Pointsbet,Brighton & Hove Albion,2036433,77487311,19
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,João Pedro,Brighton & Hove Albion,1.5,17,Pointsbet,Aston Villa,2036433,77487311,42
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Evan Ferguson,Brighton & Hove Albion,1.5,20,Pointsbet,Aston Villa,2036433,77487311,44
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Danny Welbeck,Brighton & Hove Albion,1.5,21,Pointsbet,Aston Villa,2036433,77487311,26
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Leon Bailey,Aston Villa,1.5,26,Pointsbet,Brighton & Hove Albion,2036433,77487311,10
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Jaden Philogene,Aston Villa,1.5,26,Pointsbet,Brighton & Hove Albion,2036433,77487311,21
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Emiliano Buendía,Aston Villa,1.5,29,Pointsbet,Brighton & Hove Albion,2036433,77487311,9
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Georginio Rutter,Brighton & Hove Albion,1.5,29,Pointsbet,Aston Villa,2036433,77487311,38
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Julio Enciso,Brighton & Hove Albion,1.5,29,Pointsbet,Aston Villa,2036433,77487311,41
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Yankuba Minteh,Brighton & Hove Albion,1.5,31,Pointsbet,Aston Villa,2036433,77487311,49
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Ross Barkley,Aston Villa,1.5,36,Pointsbet,Brighton & Hove Albion,2036433,77487311,2
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Kaoru Mitoma,Brighton & Hove Albion,1.5,36,Pointsbet,Aston Villa,2036433,77487311,36
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Simon Adingra,Brighton & Hove Albion,1.5,36,Pointsbet,Aston Villa,2036433,77487311,46
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,John McGinn,Aston Villa,1.5,41,Pointsbet,Brighton & Hove Albion,2036433,77487311,4
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Amadou Onana,Aston Villa,1.5,41,Pointsbet,Brighton & Hove Albion,2036433,77487311,17
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,March,NA,1.5,41,Pointsbet,NA,2036433,77487311,29
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Youri Tielemans,Aston Villa,1.5,51,Pointsbet,Brighton & Hove Albion,2036433,77487311,3
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Matt O'Riley,Brighton & Hove Albion,1.5,61,Pointsbet,Aston Villa,2036433,77487311,34
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Brajan Gruda,Brighton & Hove Albion,1.5,61,Pointsbet,Aston Villa,2036433,77487311,50
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Matty Cash,Aston Villa,1.5,81,Pointsbet,Brighton & Hove Albion,2036433,77487311,12
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Ferdi Kadioglu,NA,1.5,91,Pointsbet,NA,2036433,77487311,32
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Yasin Ayari,Brighton & Hove Albion,1.5,101,Pointsbet,Aston Villa,2036433,77487311,45
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Ian Maatsen,Aston Villa,1.5,121,Pointsbet,Brighton & Hove Albion,2036433,77487311,18
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Mats Wieffer,Brighton & Hove Albion,1.5,131,Pointsbet,Aston Villa,2036433,77487311,39
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Jakub Moder,Brighton & Hove Albion,1.5,131,Pointsbet,Aston Villa,2036433,77487311,43
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Carlos Baleba,Brighton & Hove Albion,1.5,151,Pointsbet,Aston Villa,2036433,77487311,47
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Jack Hinshelwood,Brighton & Hove Albion,1.5,151,Pointsbet,Aston Villa,2036433,77487311,51
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Lamare Bogarde,Aston Villa,1.5,176,Pointsbet,Brighton & Hove Albion,2036433,77487311,23
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,James Milner,Brighton & Hove Albion,1.5,176,Pointsbet,Aston Villa,2036433,77487311,25
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Mings,NA,1.5,201,Pointsbet,NA,2036433,77487311,6
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Lucas Digne,Aston Villa,1.5,251,Pointsbet,Brighton & Hove Albion,2036433,77487311,1
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Diego Carlos,Aston Villa,1.5,251,Pointsbet,Brighton & Hove Albion,2036433,77487311,7
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Ezri Konsa,Aston Villa,1.5,251,Pointsbet,Brighton & Hove Albion,2036433,77487311,11
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,B. Kamara,NA,1.5,251,Pointsbet,NA,2036433,77487311,13
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Pau Torres,Aston Villa,1.5,251,Pointsbet,Brighton & Hove Albion,2036433,77487311,14
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,S. Swinkels,NA,1.5,251,Pointsbet,NA,2036433,77487311,22
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Lewis Dunk,Brighton & Hove Albion,1.5,251,Pointsbet,Aston Villa,2036433,77487311,28
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Adam Webster,Brighton & Hove Albion,1.5,251,Pointsbet,Aston Villa,2036433,77487311,30
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Pervis Estupiñán,Brighton & Hove Albion,1.5,251,Pointsbet,Aston Villa,2036433,77487311,31
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Jan Paul van Hecke,Brighton & Hove Albion,1.5,251,Pointsbet,Aston Villa,2036433,77487311,40
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Kosta Nedeljkovic,Aston Villa,1.5,301,Pointsbet,Brighton & Hove Albion,2036433,77487311,24
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Igor,Brighton & Hove Albion,1.5,301,Pointsbet,Aston Villa,2036433,77487311,33
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Joël Veltman,Brighton & Hove Albion,1.5,351,Pointsbet,Aston Villa,2036433,77487311,27
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Tariq Lamptey,Brighton & Hove Albion,1.5,451,Pointsbet,Aston Villa,2036433,77487311,35
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Ollie Watkins,Aston Villa,2.5,29,Pointsbet,Brighton & Hove Albion,2036433,77487312,8
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Morgan Rogers,Aston Villa,2.5,81,Pointsbet,Brighton & Hove Albion,2036433,77487312,15
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Jhon Durán,Aston Villa,2.5,91,Pointsbet,Brighton & Hove Albion,2036433,77487312,19
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,João Pedro,Brighton & Hove Albion,2.5,121,Pointsbet,Aston Villa,2036433,77487312,42
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Leon Bailey,Aston Villa,2.5,151,Pointsbet,Brighton & Hove Albion,2036433,77487312,10
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Danny Welbeck,Brighton & Hove Albion,2.5,151,Pointsbet,Aston Villa,2036433,77487312,26
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Evan Ferguson,Brighton & Hove Albion,2.5,151,Pointsbet,Aston Villa,2036433,77487312,44
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Jaden Philogene,Aston Villa,2.5,201,Pointsbet,Brighton & Hove Albion,2036433,77487312,21
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Georginio Rutter,Brighton & Hove Albion,2.5,201,Pointsbet,Aston Villa,2036433,77487312,38
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Emiliano Buendía,Aston Villa,2.5,251,Pointsbet,Brighton & Hove Albion,2036433,77487312,9
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,March,NA,2.5,251,Pointsbet,NA,2036433,77487312,29
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Julio Enciso,Brighton & Hove Albion,2.5,251,Pointsbet,Aston Villa,2036433,77487312,41
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Ross Barkley,Aston Villa,2.5,301,Pointsbet,Brighton & Hove Albion,2036433,77487312,2
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Youri Tielemans,Aston Villa,2.5,301,Pointsbet,Brighton & Hove Albion,2036433,77487312,3
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,John McGinn,Aston Villa,2.5,301,Pointsbet,Brighton & Hove Albion,2036433,77487312,4
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Amadou Onana,Aston Villa,2.5,301,Pointsbet,Brighton & Hove Albion,2036433,77487312,17
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Kaoru Mitoma,Brighton & Hove Albion,2.5,301,Pointsbet,Aston Villa,2036433,77487312,36
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Simon Adingra,Brighton & Hove Albion,2.5,301,Pointsbet,Aston Villa,2036433,77487312,46
